38.6128	29.6289
41.0762	31.1206
36.9558	34.7026
36.0859	34.3506
34.9775	31.0933
31.584	31.0112
28.7666	31.1787
26.3301	33.1611
25.9297	34.5933
30.3145	33.9951
32.2285	34.2241
39.3037	21.3315
40.3584	22.1279
34.4502	21.4717
34.0303	22.4697
32.5996	22.3228
31.2764	23.6831
29.0742	27.1216
27.1064	27.5352
24.0352	29.9448
23.4492	32.0469
23.2354	35.3438
